Author,Year,Specimen,D,D_units,t,t_units,Fy,Fy_units,Fu,Fu_units,fc,fc_units,fc_type,Pexp,Pexp_units,d_at_Pexp,d_at_Pexp_units,et,et_units,eb,eb_units,L,L_units,Tags,Notes
Wei et al.,2020,C-32-900-140-2,140,mm,4.42,mm,1020,MPa,,,125,MPa,Cylinder,4312,kN,,,0,mm,,,420,mm,,
Wei et al.,2020,C-22-900-140-1,140,mm,6.27,mm,1153,MPa,,,125,MPa,Cylinder,5386,kN,,,0,mm,,,420,mm,,
Wei et al.,2020,C-22-900-140-2,140,mm,6.27,mm,1153,MPa,,,125,MPa,Cylinder,5354,kN,,,0,mm,,,420,mm,,
Wei et al.,2020,C-17-900-140-1,140,mm,8.36,mm,813,MPa,,,125,MPa,Cylinder,5531,kN,,,0,mm,,,420,mm,,
Wei et al.,2020,C-17-900-140-2,140,mm,8.36,mm,813,MPa,,,125,MPa,Cylinder,5502,kN,,,0,mm,,,420,mm,,
Wei et al.,2020,C-13-900-140-1,140,mm,10.46,mm,773,MPa,,,125,MPa,Cylinder,6339,kN,,,0,mm,,,420,mm,,
Wei et al.,2020,C-13-900-140-2,140,mm,10.46,mm,773,MPa,,,125,MPa,Cylinder,6187,kN,,,0,mm,,,420,mm,,
Tu et al.,2021,C40-A,300,mm,10,mm,530,MPa,755.7,MPa,49.8,MPa,Cube/150mm,10148,kN,,,0,mm,,,1800,mm,,
Tu et al.,2021,C40-E1,300,mm,10,mm,530,MPa,755.7,MPa,49.8,MPa,Cube/150mm,7335,kN,,,30,mm,,,2220,mm,,
Tu et al.,2021,C40-E2,300,mm,10,mm,530,MPa,755.7,MPa,49.8,MPa,Cube/150mm,5702,kN,,,60,mm,,,2220,mm,,
Tu et al.,2021,C40-E3,300,mm,10,mm,530,MPa,755.7,MPa,49.8,MPa,Cube/150mm,4634,kN,,,90,mm,,,2220,mm,,
Tu et al.,2021,C80-A,300,mm,10,mm,530,MPa,755.7,MPa,94.1,MPa,Cube/150mm,12998,kN,,,0,mm,,,1800,mm,,
Tu et al.,2021,C80-E1,300,mm,10,mm,530,MPa,755.7,MPa,94.1,MPa,Cube/150mm,8369,kN,,,30,mm,,,2220,mm,,
Tu et al.,2021,C80-E2,300,mm,10,mm,530,MPa,755.7,MPa,94.1,MPa,Cube/150mm,6784,kN,,,60,mm,,,2220,mm,,
Tu et al.,2021,C80-E3,300,mm,10,mm,530,MPa,755.7,MPa,94.1,MPa,Cube/150mm,5366,kN,,,90,mm,,,2220,mm,,
Luo et al.,2022,A-3-1,140,mm,6.27,mm,1153,MPa,,,147,MPa,Prism/100mm,5288,kN,,,0,mm,,,602,mm,,
Luo et al.,2022,A-3-2,140,mm,6.27,mm,1153,MPa,,,147,MPa,Prism/100mm,4947,kN,,,0,mm,,,602,mm,,
Luo et al.,2022,A-6-1,140,mm,6.27,mm,1153,MPa,,,147,MPa,Prism/100mm,4519,kN,,,0,mm,,,1048,mm,,
Luo et al.,2022,A-10-1,140,mm,6.27,mm,1153,MPa,,,147,MPa,Prism/100mm,4515,kN,,,0,mm,,,1618,mm,,
Luo et al.,2022,A-10-2,140,mm,6.27,mm,1153,MPa,,,147,MPa,Prism/100mm,4013,kN,,,0,mm,,,1618,mm,,
Luo et al.,2022,A-14-1,140,mm,6.27,mm,1153,MPa,,,147,MPa,Prism/100mm,4077,kN,,,0,mm,,,2192,mm,,
Luo et al.,2022,A-18-1,140,mm,6.27,mm,1153,MPa,,,147,MPa,Prism/100mm,2406,kN,,,0,mm,,,2754,mm,,
Liu et al.,2023,CC-275-A1,276,mm,5.14,mm,275,MPa,424,MPa,59,MPa,Cube/150mm,4204,kN,,,0,mm,,,689,mm,,
Liu et al.,2023,CC-275-A2,275.5,mm,5.09,mm,275,MPa,424,MPa,59,MPa,Cube/150mm,4186,kN,,,0,mm,,,689,mm,,
Liu et al.,2023,CC-550-A,550,mm,9.86,mm,265,MPa,439,MPa,59,MPa,Cube/150mm,15576,kN,,,0,mm,,,1376,mm,,
Liu et al.,2023,CC-880-A,879.5,mm,15.55,mm,260,MPa,410,MPa,59,MPa,Cube/150mm,39546,kN,,,0,mm,,,2198,mm,,
Liu et al.,2023,CC-275-B1,275,mm,4.18,mm,281,MPa,421,MPa,59,MPa,Cube/150mm,4037,kN,,,0,mm,,,689,mm,,
Liu et al.,2023,CC-275-B2,275,mm,4.14,mm,281,MPa,421,MPa,59,MPa,Cube/150mm,3874,kN,,,0,mm,,,688,mm,,
Liu et al.,2023,CC-550-B,551.3,mm,7.86,mm,263,MPa,435,MPa,59,MPa,Cube/150mm,14037,kN,,,0,mm,,,1376,mm,,
Liu et al.,2023,CC-1100-B,1100.4,mm,16.48,mm,267,MPa,443,MPa,59,MPa,Cube/150mm,59361,kN,,,0,mm,,,2748,mm,,
